apps/frappe/frappe/core/doctype/report/report.js +37,Enable Report,Enable Report
DocType: System Settings,Enable Scheduled Jobs,Enable Scheduled Jobs
DocType: User,Enabled,Enabled
DocType: Event,Ends on,Ends on
apps/frappe/frappe/public/js/frappe/views/communication.js +403,Enter Email Recipient(s),Enter Email Recipient(s)
DocType: Customize Form,Enter Form Type,Enter Form Type
apps/frappe/frappe/public/js/frappe/ui/messages.js +62,Enter Value,Enter Value
apps/frappe/frappe/core/doctype/doctype/doctype.py +535,Enter at least one permission row,Enter at least one permission row
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form""."
apps/frappe/frappe/core/doctype/file/file_list.js +78,Enter folder name,Enter folder name
apps/frappe/frappe/config/setup.py +211,"Enter keys to enable login via Facebook, Google, GitHub.","Enter keys to enable login via Facebook, Google, GitHub."
apps/frappe/frappe/public/js/frappe/form/save.js +84,Enter the name of the new {0},Enter the name of the new {0}
apps/frappe/frappe/public/js/frappe/ui/messages.js +198,Enter your password,Enter your password
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +6,Equals,Equals
DocType: Communication,Error,Error
DocType: Error Log,Error Log,Error Log
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html +32,Error Report,Error Report
DocType: Error Snapshot,Error Snapshot,Error Snapshot
apps/frappe/frappe/core/doctype/file/file_list.js +102,Error in uploading files.,Error in uploading files.
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +196,Error while evaluating Email Alert {0}. Please fix your template.,Error while evaluating Email Alert {0}. Please fix your template.
apps/frappe/frappe/model/document.py +523,Error: Document has been modified after you have opened it,Error: Document has been modified after you have opened it
apps/frappe/frappe/config/core.py +47,Errors in Background Events,Errors in Background Events
DocType: Event,Event,Event
DocType: Event Role,Event Role,Event Role
DocType: Event,Event Type,Event Type
apps/frappe/frappe/config/desk.py +36,Event and other calendars.,Event and other calendars.
apps/frappe/frappe/desk/doctype/event/event.py +20,Event end must be after start,Event end must be after start
apps/frappe/frappe/desk/doctype/event/event.py +58,Events In Today's Calendar,Events In Today's Calendar
DocType: Event,Every Day,Every Day
DocType: Event,Every Month,Every Month
DocType: Event,Every Week,Every Week
DocType: Event,Every Year,Every Year
apps/frappe/frappe/desk/doctype/event/event.py +27,Every day events should finish on the same day.,Every day events should finish on the same day.
DocType: DocShare,Everyone,Everyone
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +226,Example,Example
apps/frappe/frappe/core/doctype/report/report.js +11,Example:,Example:
DocType: Error Snapshot,Exception,Exception
DocType: Error Snapshot,Exception Type,Exception Type
apps/frappe/frappe/public/js/frappe/ui/tree.js +125,Expand,Expand
apps/frappe/frappe/public/js/frappe/views/treeview.js +71,Expand All,Expand All
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +12,Experimental Feature,Experimental Feature
DocType: Help Article,Expert,Expert
DocType: OAuth Authorization Code,Expiration time,Expiration time
DocType: Note,Expire Notification On,Expire Notification On
DocType: Communication,Expired,Expired
DocType: OAuth Bearer Token,Expires In,Expires In
apps/frappe/frappe/core/page/usage_info/usage_info.html +3,Expires in {0} days,Expires in {0} days
apps/frappe/frappe/core/page/desktop/desktop.js +38,Explore,Explore
DocType: DocPerm,Export,Export
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +80,Export Customizations,Export Customizations
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +3,Export Template,Export Template
apps/frappe/frappe/public/js/frappe/misc/tools.js +8,Export not allowed. You need {0} role to export.,Export not allowed. You need {0} role to export.
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +17,Exported,Exported
DocType: Email Queue,Expose Recipients,Expose Recipients
DocType: Email Alert Recipient,"Expression, Optional","Expression, Optional"
DocType: Social Login Keys,Facebook,Facebook
DocType: Social Login Keys,Facebook Client ID,Facebook Client ID
DocType: Social Login Keys,Facebook Client Secret,Facebook Client Secret
DocType: User,Facebook User ID,Facebook User ID
DocType: User,Facebook Username,Facebook Username
DocType: Integration Request,Failed,Failed
DocType: Website Settings,FavIcon,FavIcon
apps/frappe/frappe/desk/page/applications/applications.js +129,Featured,Featured
DocType: User,Female,Female
DocType: Bulk Update,Field,Field
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js +8,"Field ""value"" is mandatory. Please specify value to be updated","Field ""value"" is mandatory. Please specify value to be updated"
apps/frappe/frappe/core/doctype/doctype/doctype.py +398,Field '{0}' cannot be set as Unique as it has non-unique values,Field '{0}' cannot be set as Unique as it has non-unique values
DocType: Custom Field,Field Description,Field Description
DocType: Property Setter,Field Name,Field Name
DocType: Custom Field,Field Type,Field Type
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)"
apps/frappe/frappe/core/doctype/doctype/doctype.py +345,Field {0} in row {1} cannot be hidden and mandatory without default,Field {0} in row {1} cannot be hidden and mandatory without default
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +471,Field {0} is not selectable.,Field {0} is not selectable.
apps/frappe/frappe/core/doctype/doctype/doctype.py +327,Field {0} of type {1} cannot be mandatory,Field {0} of type {1} cannot be mandatory
DocType: Custom Field,Fieldname,Fieldname
apps/frappe/frappe/model/db_schema.py +106,Fieldname is limited to 64 characters ({0}),Fieldname is limited to 64 characters ({0})
apps/frappe/frappe/core/doctype/doctype/doctype.py +499,Fieldname is required in row {0},Fieldname is required in row {0}
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py +39,Fieldname not set for Custom Field,Fieldname not set for Custom Field
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +58,Fieldname which will be the DocType for this link field.,Fieldname which will be the DocType for this link field.
apps/frappe/frappe/core/doctype/doctype/doctype.py +323,Fieldname {0} appears multiple times in rows {1},Fieldname {0} appears multiple times in rows {1}
apps/frappe/frappe/model/db_schema.py +560,Fieldname {0} cannot have special characters like {1},Fieldname {0} cannot have special characters like {1}
DocType: DocType,Fields,Fields
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box"
DocType: Web Form Field,Fieldtype,Fieldtype
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +315,Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype cannot be changed from {0} to {1} in row {2}
apps/frappe/frappe/core/doctype/doctype/doctype.py +401,Fieldtype {0} for {1} cannot be indexed,Fieldtype {0} for {1} cannot be indexed
apps/frappe/frappe/core/doctype/doctype/doctype.py +379,Fieldtype {0} for {1} cannot be unique,Fieldtype {0} for {1} cannot be unique
DocType: File,File,File
apps/frappe/frappe/core/doctype/file/file.py +373,File '{0}' not found,File '{0}' not found
apps/frappe/frappe/config/desktop.py +19,File Manager,File Manager
DocType: File,File Name,File Name
DocType: File,File Size,File Size
DocType: File,File URL,File URL
apps/frappe/frappe/utils/csvutils.py +27,File not attached,File not attached
apps/frappe/frappe/public/js/frappe/upload.js +208,File size exceeded the maximum allowed size of {0} MB,File size exceeded the maximum allowed size of {0} MB
apps/frappe/frappe/public/js/frappe/request.js +97,File too big,File too big
apps/frappe/frappe/core/doctype/file/file.py +136,File {0} does not exist,File {0} does not exist
apps/frappe/frappe/config/desk.py +29,Files,Files
apps/frappe/frappe/core/page/usage_info/usage_info.html +95,Files Size,Files Size
DocType: User,Fill Screen,Fill Screen
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +60,Filter,Filter
DocType: Auto Email Report,Filter Meta,Filter Meta
DocType: DocPerm,Filter records based on User Permissions defined for a user,Filter records based on User Permissions defined for a user
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +279,Filter {0} missing,Filter {0} missing
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_sidebar.html +3,Filter...,Filter...
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +111,"Filtered by ""{0}""","Filtered by ""{0}"""
DocType: Auto Email Report,Filters,Filters
DocType: Auto Email Report,Filters Display,Filters Display
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +212,Find {0} in {1},Find {0} in {1}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js +11,First Level,First Level
DocType: User,First Name,First Name
apps/frappe/frappe/core/page/data_import_tool/exporter.py +62,First data column must be blank.,First data column must be blank.
DocType: Language,Flag,Flag
DocType: DocField,Float,Float
DocType: System Settings,Float Precision,Float Precision
DocType: DocField,Fold,Fold
apps/frappe/frappe/core/doctype/doctype/doctype.py +415,Fold can not be at the end of the form,Fold can not be at the end of the form
apps/frappe/frappe/core/doctype/doctype/doctype.py +413,Fold must come before a Section Break,Fold must come before a Section Break
DocType: File,Folder,Folder
apps/frappe/frappe/core/doctype/file/file.py +125,Folder is mandatory,Folder is mandatory
apps/frappe/frappe/core/doctype/file/file.py +295,Folder {0} does not exist,Folder {0} does not exist
apps/frappe/frappe/core/doctype/file/file.py +214,Folder {0} is not empty,Folder {0} is not empty
apps/frappe/frappe/website/doctype/web_form/web_form.py +56,Following fields are missing:,Following fields are missing:
DocType: Print Format,Font,Font
DocType: Print Settings,Font Size,Font Size
DocType: Email Account,Footer,Footer
DocType: Website Theme,Footer Color,Footer Color
DocType: Footer Item,Footer Item,Footer Item
DocType: Website Settings,Footer Items,Footer Items
DocType: Website Theme,Footer Text Color,Footer Text Color
apps/frappe/frappe/core/page/modules_setup/modules_setup.html +7,For Everyone,For Everyone
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line."
apps/frappe/frappe/core/page/modules_setup/modules_setup.html +8,For User,For User
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +52,"For comparative filters, start with","For comparative filters, start with"
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +19,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +686,"For example: If you want to include the document ID, use {0}","For example: If you want to include the document ID, use {0}"
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +53,For ranges,For ranges
DocType: Top Bar Item,For top bar,For top bar
apps/frappe/frappe/core/page/data_import_tool/exporter.py +66,"For updating, you can update only selective columns.","For updating, you can update only selective columns."
apps/frappe/frappe/core/doctype/doctype/doctype.py +543,For {0} at level {1} in {2} in row {3},For {0} at level {1} in {2} in row {3}
DocType: OAuth Provider Settings,Force,Force
DocType: Desktop Icon,Force Show,Force Show
apps/frappe/frappe/www/login.html +25,Forgot Password?,Forgot Password?
apps/frappe/frappe/public/js/frappe/ui/page.js +4,Form,Form
DocType: Auto Email Report,Format,Format
DocType: Print Format,Format Data,Format Data
DocType: Contact Us Settings,Forward To Email Address,Forward To Email Address
DocType: Currency,Fraction,Fraction
DocType: Currency,Fraction Units,Fraction Units
DocType: Error Snapshot,Frames,Frames
DocType: Social Login Keys,Frappe,Frappe
DocType: Social Login Keys,Frappe Client ID,Frappe Client ID
DocType: Social Login Keys,Frappe Client Secret,Frappe Client Secret
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js +4,Frappe Framework,Frappe Framework
DocType: Social Login Keys,Frappe Server URL,Frappe Server URL
DocType: User,Frappe User ID,Frappe User ID
DocType: Auto Email Report,Frequency,Frequency
DocType: Event,Friday,Friday
DocType: Error Snapshot,Friendly Title,Friendly Title
DocType: Communication,From,From
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +305,From Date must be before To Date,From Date must be before To Date
DocType: Communication,From Full Name,From Full Name
DocType: User,Full Name,Full Name
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html +22,Full Page,Full Page
apps/frappe/frappe/public/js/frappe/views/treeview.js +239,Further nodes can be only created under 'Group' type nodes,Further nodes can be only created under 'Group' type nodes
DocType: Email Account,GMail,GMail
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html +22,Gantt,Gantt
DocType: User,Gender,Gender
DocType: Country,Geo,Geo
apps/frappe/frappe/email/doctype/email_alert/email_alert.js +64,Get Alerts for Today,Get Alerts for Today
DocType: User,Get your globally recognized avatar from Gravatar.com,Get your globally recognized avatar from Gravatar.com
DocType: Social Login Keys,GitHub,GitHub
DocType: Social Login Keys,GitHub Client ID,GitHub Client ID
DocType: Social Login Keys,GitHub Client Secret,GitHub Client Secret
DocType: User,Github User ID,Github User ID
DocType: User,Github Username,Github Username
apps/frappe/frappe/core/page/modules_setup/modules_setup.html +32,Global Settings: Users will only be able to choose checked icons,Global Settings: Users will only be able to choose checked icons
DocType: Email Unsubscribe,Global Unsubscribe,Global Unsubscribe
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +51,Go,Go
DocType: Web Form,Go to this url after completing the form.,Go to this url after completing the form.
DocType: Social Login Keys,Google,Google
DocType: Website Settings,Google Analytics ID,Google Analytics ID
DocType: Social Login Keys,Google Client ID,Google Client ID
DocType: Social Login Keys,Google Client Secret,Google Client Secret
DocType: Website Theme,Google Font (Heading),Google Font (Heading)
DocType: Website Theme,Google Font (Text),Google Font (Text)
DocType: User,Google User ID,Google User ID
DocType: OAuth Client,Grant Type,Grant Type
DocType: Footer Item,Group Label,Group Label
apps/frappe/frappe/public/js/frappe/views/treeview.js +238,Group Node,Group Node
DocType: Event,Groups,Groups
apps/frappe/frappe/config/core.py +17,Groups of DocTypes,Groups of DocTypes
DocType: Help Article,Guest,Guest
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +114,Guidelines to install ldap dependancies and python,Guidelines to install ldap dependancies and python
DocType: DocField,HTML,HTML
DocType: Website Settings,HTML Header & Robots,HTML Header & Robots
DocType: Web Page,HTML for header section. Optional,HTML for header section. Optional
apps/frappe/frappe/public/js/frappe/list/doclistview.js +509,Half Day,Half Day
apps/frappe/frappe/www/login.html +83,Have an account? ,
DocType: Web Page,Header,Header
DocType: DocField,Heading,Heading
DocType: Website Theme,Heading Style,Heading Style
apps/frappe/frappe/utils/bot.py +141,Hello {0},Hello {0}
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +192,Help,Help
DocType: Help Article,Help Article,Help Article
DocType: Help Category,Help Articles,Help Articles
DocType: Help Category,Help Category,Help Category
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +16,Help for User Permissions,Help for User Permissions
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +102,Help on Search,Help on Search
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +196,Help: Field Properties,Help: Field Properties
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")"
DocType: Print Format,Helvetica,Helvetica
DocType: DocField,Hidden,Hidden
DocType: DocType,Hide Copy,Hide Copy
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +24,Hide Filters,Hide Filters
DocType: Website Settings,Hide Footer Signup,Hide Footer Signup
DocType: DocType,Hide Heading,Hide Heading
DocType: Portal Settings,Hide Standard Menu,Hide Standard Menu
DocType: DocType,Hide Toolbar,Hide Toolbar
apps/frappe/frappe/public/js/frappe/form/layout.js +105,Hide details,Hide details
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +247,Hide field in Report Builder,Hide field in Report Builder
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +243,Hide field in Standard Print Format,Hide field in Standard Print Format
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +239,Hide field in form,Hide field in form
DocType: ToDo,High,High
DocType: Company History,Highlight,Highlight
apps/frappe/frappe/core/doctype/file/file_list.js +188,Home,Home
DocType: Website Settings,Home Page,Home Page
apps/frappe/frappe/core/doctype/file/test_file.py +43,Home/Test Folder 1,Home/Test Folder 1
apps/frappe/frappe/core/doctype/file/test_file.py +74,Home/Test Folder 1/Test Folder 3,Home/Test Folder 1/Test Folder 3
apps/frappe/frappe/core/doctype/file/test_file.py +57,Home/Test Folder 2,Home/Test Folder 2
apps/frappe/frappe/public/js/frappe/ui/editor.html +71,Horizontal Line Break,Horizontal Line Break
DocType: Integration Request,Host,Host
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults","How should this currency be formatted? If not set, will use system defaults"
apps/frappe/frappe/public/js/frappe/model/model.js +17,ID,ID
DocType: Property Setter,ID (name) of the entity whose property is to be set,ID (name) of the entity whose property is to be set
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +455,ID field is required to edit values using Report. Please select the ID field using the Column Picker,ID field is required to edit values using Report. Please select the ID field using the Column Picker
DocType: DocType,Icon,Icon
DocType: Workflow State,Icon will appear on the button,Icon will appear on the button
DocType: Desktop Icon,Idx,Idx
DocType: Workflow,If Checked workflow status will not override status in list view,If Checked workflow status will not override status in list view
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +251,If Document Type,If Document Type
apps/frappe/frappe/core/doctype/doctype/doctype.py +559,If Owner,If Owner
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +25,"If a Role does not have access at Level 0, then higher levels are meaningless.","If a Role does not have access at Level 0, then higher levels are meaningless."
DocType: Workflow,"If checked, all other workflows become inactive.","If checked, all other workflows become inactive."
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","If checked, users will not see the Confirm Access dialog."
DocType: Role,"If disabled, this role will be removed from all users.","If disabled, this role will be removed from all users."
DocType: Website Theme,"If image is selected, color will be ignored.","If image is selected, color will be ignored."
DocType: Email Account,If non standard port (e.g. 587),If non standard port (e.g. 587)
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop"
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +38,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","If these instructions where not helpful, please add in your suggestions on GitHub Issues."
DocType: DocPerm,If user is the owner,If user is the owner
apps/frappe/frappe/core/page/data_import_tool/exporter.py +70,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","If you are updating, please select ""Overwrite"" else existing rows will not be deleted."
apps/frappe/frappe/core/page/data_import_tool/exporter.py +64,"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","If you are uploading new records, ""Naming Series"" becomes mandatory, if present."
apps/frappe/frappe/core/page/data_import_tool/exporter.py +63,"If you are uploading new records, leave the ""name"" (ID) column blank.","If you are uploading new records, leave the ""name"" (ID) column blank."
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","If you set this, this Item will come in a drop-down under the selected parent."
apps/frappe/frappe/core/doctype/user/user.py +733,"If you think this is unauthorized, please change the Administrator password.","If you think this is unauthorized, please change the Administrator password."
DocType: Translation,"If your data is in HTML, please copy paste the exact HTML code with the tags.","If your data is in HTML, please copy paste the exact HTML code with the tags."
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +421,If {0} is permitted,If {0} is permitted
DocType: DocField,Ignore User Permissions,Ignore User Permissions
DocType: System Settings,Ignore User Permissions If Missing,Ignore User Permissions If Missing
DocType: DocField,Ignore XSS Filter,Ignore XSS Filter
DocType: Email Account,Ignore attachments over this size,Ignore attachments over this size
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +77,Ignore encoding errors.,Ignore encoding errors.
apps/frappe/frappe/model/rename_doc.py +355,Ignored: {0} to {1},Ignored: {0} to {1}
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +813,"Ignoring Item {0}, because a group exists with the same name!","Ignoring Item {0}, because a group exists with the same name!"
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +150,Illegal Access Token. Please try again,Illegal Access Token. Please try again
DocType: DocField,Image,Image
DocType: DocType,Image Field,Image Field
DocType: About Us Team Member,Image Link,Image Link
DocType: DocType,Image View,Image View
apps/frappe/frappe/core/doctype/doctype/doctype.py +460,Image field must be a valid fieldname,Image field must be a valid fieldname
apps/frappe/frappe/core/doctype/doctype/doctype.py +462,Image field must be of type Attach Image,Image field must be of type Attach Image
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html +20,Images,Images
DocType: OAuth Client,Implicit,Implicit
DocType: DocPerm,Import,Import
apps/frappe/frappe/core/doctype/file/file_list.js +85,Import .zip,Import .zip
apps/frappe/frappe/config/setup.py +95,Import / Export Data,Import / Export Data
apps/frappe/frappe/config/setup.py +97,Import / Export Data from .csv files.,Import / Export Data from .csv files.
apps/frappe/frappe/email/doctype/email_group/email_group.js +13,Import Email From,Import Email From
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +206,Import Failed,Import Failed
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +127,"Import Request Queued. This may take a few moments, please be patient.","Import Request Queued. This may take a few moments, please be patient."
apps/frappe/frappe/email/doctype/email_group/email_group.js +11,Import Subscribers,Import Subscribers
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +154,Import Successful!,Import Successful!
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +133,Importing,Importing
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +132,Importing...,Importing...
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +8,In,In
DocType: DocType,In Dialog,In Dialog
DocType: DocField,In Filter,In Filter
DocType: System Settings,In Hours,In Hours
DocType: DocField,In List View,In List View
DocType: Communication,In Reply To,In Reply To
DocType: Custom Field,In Report Filter,In Report Filter
DocType: DocField,In Standard Filter,In Standard Filter
DocType: Print Settings,In points. Default is 9.,In points. Default is 9.
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +18,Inbox,Inbox
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +147,Incorrect UserId or Password,Incorrect UserId or Password
apps/frappe/frappe/model/document.py +890,Incorrect value in row {0}: {1} must be {2} {3},Incorrect value in row {0}: {1} must be {2} {3}
apps/frappe/frappe/model/document.py +892,Incorrect value: {0} must be {1} {2},Incorrect value: {0} must be {1} {2}
apps/frappe/frappe/public/js/frappe/ui/editor.html +67,Indent (Tab),Indent (Tab)
DocType: DocField,Index,Index
DocType: Communication,Info,Info
apps/frappe/frappe/core/page/data_import_tool/exporter.py +268,Info:,Info:
DocType: DocType,InnoDB,InnoDB
apps/frappe/frappe/public/js/frappe/ui/editor.js +446,Insert,Insert
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +10,Insert Above,Insert Above
DocType: Custom Field,Insert After,Insert After
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py +71,Insert After cannot be set as {0},Insert After cannot be set as {0}
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py +67,"Insert After field '{0}' mentioned in Custom Field '{1}', with label '{2}', does not exist","Insert After field '{0}' mentioned in Custom Field '{1}', with label '{2}', does not exist"
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +13,Insert Below,Insert Below
DocType: Web Page,Insert Code,Insert Code
apps/frappe/frappe/public/js/frappe/ui/editor.html +48,Insert Link,Insert Link
DocType: Web Page,Insert Style,Insert Style
apps/frappe/frappe/public/js/frappe/ui/editor.html +45,Insert picture (or just drag & drop),Insert picture (or just drag & drop)
apps/frappe/frappe/desk/page/applications/application_row.html +16,Install,Install
apps/frappe/frappe/config/setup.py +205,Install Applications.,Install Applications.
apps/frappe/frappe/desk/page/modules/modules.js +24,Install Apps,Install Apps
apps/frappe/frappe/desk/page/applications/applications.js +160,Install {0}?,Install {0}?
apps/frappe/frappe/desk/page/applications/application_row.html +11,Installed,Installed
apps/frappe/frappe/desk/page/applications/applications.js +95,Installed Apps,Installed Apps
apps/frappe/frappe/desk/page/applications/applications.py +76,Installing App {0},Installing App {0}
DocType: DocField,Int,Int
DocType: Integration Request,Integration Broker,Integration Broker
DocType: Integration Request,Integration Request,Integration Request
DocType: Integration Request,Integration Request Service,Integration Request Service
DocType: Integration Service,Integration Service,Integration Service
DocType: Integration Service Parameter,Integration Service Parameter,Integration Service Parameter
DocType: Integration Request,Integration Type,Integration Type
DocType: Dropbox Settings,Integrations,Integrations
DocType: Communication,Integrations can use this field to set email delivery status,Integrations can use this field to set email delivery status
DocType: Help Article,Intermediate,Intermediate
DocType: DocShare,Internal record of document shares,Internal record of document shares
DocType: About Us Settings,Introduce your company to the website visitor.,Introduce your company to the website visitor.
DocType: Contact Us Settings,Introduction,Introduction
DocType: Contact Us Settings,Introductory information for the Contact Us Page,Introductory information for the Contact Us Page
DocType: OAuth Authorization Code,Invalid,Invalid
apps/frappe/frappe/utils/csvutils.py +35,Invalid CSV Format,Invalid CSV Format
apps/frappe/frappe/public/js/frappe/form/control.js +493,Invalid Email: {0},Invalid Email: {0}
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +201,Invalid Filter: {0},Invalid Filter: {0}
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +23,Invalid Home Page,Invalid Home Page
apps/frappe/frappe/utils/verified_command.py +42,Invalid Link,Invalid Link
apps/frappe/frappe/templates/includes/login/login.js +152,Invalid Login,Invalid Login
apps/frappe/frappe/www/login.py +64,Invalid Login Token,Invalid Login Token
apps/frappe/frappe/email/receive.py +57,Invalid Mail Server. Please rectify and try again.,Invalid Mail Server. Please rectify and try again.
apps/frappe/frappe/email/smtp.py +189,Invalid Outgoing Mail Server or Port,Invalid Outgoing Mail Server or Port
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py +60,Invalid Output Format,Invalid Output Format
apps/frappe/frappe/auth.py +81,Invalid Request,Invalid Request
apps/frappe/frappe/utils/oauth.py +226,Invalid Token,Invalid Token
apps/frappe/frappe/email/receive.py +91,Invalid User Name or Support Password. Please rectify and try again.,Invalid User Name or Support Password. Please rectify and try again.
apps/frappe/frappe/core/doctype/doctype/doctype.py +159,Invalid fieldname '{0}' in autoname,Invalid fieldname '{0}' in autoname
apps/frappe/frappe/client.py +278,Invalid file path: {0},Invalid file path: {0}
apps/frappe/frappe/email/smtp.py +24,Invalid login or password,Invalid login or password
apps/frappe/frappe/model/naming.py +95,Invalid naming series (. missing),Invalid naming series (. missing)
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +126,Invalid payment gateway credentials,Invalid payment gateway credentials
apps/frappe/frappe/email/smtp.py +27,Invalid recipient address,Invalid recipient address
DocType: Workflow State,Inverse,Inverse
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +251,Is,Is
DocType: Workflow,Is Active,Is Active
DocType: File,Is Attachments Folder,Is Attachments Folder
DocType: DocType,Is Child Table,Is Child Table
DocType: DocPerm,Is Custom,Is Custom
DocType: Customize Form Field,Is Custom Field,Is Custom Field
DocType: Letter Head,Is Default,Is Default
DocType: File,Is Folder,Is Folder
DocType: File,Is Home Folder,Is Home Folder
DocType: Custom Field,Is Mandatory Field,Is Mandatory Field
DocType: File,Is Private,Is Private
DocType: DocType,Is Single,Is Single
DocType: Report,Is Standard,Is Standard
DocType: DocType,Is Submittable,Is Submittable
DocType: Customize Form,Is Table,Is Table
apps/frappe/frappe/utils/file_manager.py +290,It is risky to delete this file: {0}. Please contact your System Manager.,It is risky to delete this file: {0}. Please contact your System Manager.
apps/frappe/frappe/utils/nestedset.py +181,Item cannot be added to its own descendents,Item cannot be added to its own descendents
DocType: Report,JSON,JSON
DocType: DocPerm,"JSON list of DocTypes used to apply User Permissions. If empty, all linked DocTypes will be used to apply User Permissions.","JSON list of DocTypes used to apply User Permissions. If empty, all linked DocTypes will be used to apply User Permissions."
